"TreeID","date","Year"
241,2012-05-06,2012
242,2010-04-26,2010
242,2012-05-04,2012
242,2018-04-22,2018
242,2022-04-26,2022
242,2024-04-15,2024
243,2010-04-30,2010
243,2012-05-18,2012
244,2010-04-30,2010
245,2010-04-28,2010
245,2012-04-22,2012
246,2010-04-28,2010
246,2012-04-30,2012
246,2018-04-22,2018
246,2021-05-06,2021
246,2022-04-19,2022
246,2024-04-15,2024
248,2012-05-09,2012
248,2013-05-14,2013
249,2012-05-04,2012
250,2010-04-22,2010
250,2012-04-07,2012
251,2012-04-17,2012
252,2010-04-30,2010
252,2012-04-16,2012
253,2010-04-28,2010
253,2012-05-20,2012
254,2012-04-21,2012
255,2012-05-01,2012
256,2010-04-24,2010
256,2012-04-18,2012
256,2023-04-28,2023
257,2010-04-26,2010
257,2012-04-22,2012
258,2010-04-26,2010
258,2012-04-24,2012
258,2013-05-03,2013
258,2015-04-18,2015
258,2016-04-17,2016
258,2017-04-10,2017
258,2018-04-22,2018
258,2022-04-19,2022
258,2023-04-28,2023
259,2010-04-24,2010
259,2012-05-02,2012
260,2010-04-28,2010
260,2012-05-18,2012
261,2010-04-26,2010
261,2012-04-22,2012
262,2010-04-22,2010
262,2012-04-10,2012
263,2010-04-26,2010
263,2012-04-24,2012
264,2010-04-26,2010
264,2012-04-30,2012
264,2018-04-29,2018
264,2022-04-19,2022
265,2010-04-28,2010
265,2012-04-10,2012
266,2010-05-04,2010
266,2012-05-02,2012
267,2010-04-26,2010
267,2012-04-16,2012
268,2010-04-28,2010
268,2012-05-02,2012
269,2010-04-26,2010
269,2012-04-14,2012
270,2010-04-26,2010
270,2012-04-16,2012
270,2013-05-03,2013
270,2015-04-19,2015
270,2016-04-17,2016
270,2017-04-07,2017
270,2018-04-22,2018
270,2021-05-06,2021
270,2022-04-19,2022
270,2023-04-28,2023
270,2024-04-15,2024
271,2010-04-28,2010
271,2012-04-30,2012
272,2010-04-26,2010
272,2012-05-02,2012
273,2010-04-28,2010
273,2012-05-08,2012
274,2010-04-28,2010
274,2012-04-30,2012
274,2018-04-22,2018
274,2021-05-06,2021
274,2022-04-19,2022
274,2023-04-28,2023
275,2010-04-26,2010
275,2012-04-22,2012
275,2018-04-22,2018
276,2010-04-30,2010
276,2024-04-15,2024
277,2010-05-06,2010
277,2012-05-04,2012
277,2013-05-11,2013
277,2015-04-30,2015
277,2016-04-20,2016
277,2017-04-17,2017
277,2018-05-02,2018
277,2021-06-09,2021
277,2022-05-03,2022
278,2010-04-18,2010
278,2012-04-16,2012
278,2013-05-03,2013
278,2015-04-15,2015
278,2016-04-17,2016
278,2017-04-07,2017
278,2018-04-18,2018
279,2010-04-14,2010
279,2012-04-22,2012
280,2010-04-26,2010
280,2012-04-16,2012
281,2010-04-28,2010
281,2012-05-08,2012
281,2013-05-09,2013
281,2015-04-26,2015
281,2016-04-17,2016
281,2017-04-14,2017
281,2018-04-22,2018
281,2021-05-06,2021
281,2022-04-26,2022
281,2024-04-15,2024
282,2010-04-28,2010
282,2012-04-30,2012
282,2018-04-22,2018
282,2022-04-19,2022
282,2023-04-28,2023
282,2024-04-15,2024
283,2010-04-26,2010
283,2012-04-16,2012
283,2018-04-22,2018
283,2022-04-19,2022
283,2024-04-15,2024
284,2010-05-02,2010
284,2012-04-26,2012
285,2010-04-26,2010
285,2012-04-26,2012
286,2010-04-26,2010
286,2012-04-30,2012
286,2018-04-22,2018
286,2022-04-19,2022
286,2024-04-15,2024
287,2010-04-26,2010
287,2012-04-14,2012
287,2023-04-28,2023
287,2024-04-15,2024
288,2010-04-26,2010
288,2012-04-30,2012
289,2010-04-26,2010
289,2012-05-08,2012
290,2010-04-26,2010
290,2012-05-02,2012
291,2010-04-28,2010
291,2012-04-20,2012
292,2010-04-26,2010
292,2012-04-26,2012
293,2010-04-28,2010
293,2012-04-24,2012
294,2010-04-26,2010
294,2012-04-20,2012
294,2022-04-19,2022
294,2024-04-15,2024
295,2010-04-30,2010
295,2012-05-08,2012
296,2010-04-26,2010
296,2012-04-24,2012
297,2010-04-26,2010
297,2012-04-16,2012
298,2010-04-26,2010
298,2012-04-22,2012
299,2010-04-26,2010
299,2012-04-26,2012
300,2010-04-28,2010
300,2012-04-26,2012
300,2013-05-07,2013
300,2015-04-28,2015
300,2016-05-04,2016
300,2017-04-23,2017
300,2018-04-22,2018
300,2021-05-06,2021
300,2022-04-26,2022
301,2010-04-26,2010
301,2012-04-26,2012
302,2010-04-30,2010
302,2013-05-09,2013
302,2015-04-15,2015
302,2016-05-07,2016
302,2017-04-23,2017
302,2018-04-22,2018
302,2021-06-09,2021
302,2022-04-26,2022
302,2024-05-02,2024
303,2010-04-26,2010
303,2012-04-20,2012
303,2024-05-02,2024
304,2010-04-18,2010
304,2012-04-10,2012
304,2013-05-01,2013
304,2015-04-15,2015
304,2016-04-17,2016
304,2017-04-07,2017
304,2018-04-18,2018
304,2021-04-17,2021
304,2022-04-08,2022
304,2023-04-28,2023
304,2024-04-05,2024
305,2010-04-30,2010
305,2012-05-10,2012
305,2013-05-07,2013
305,2015-04-28,2015
305,2016-05-07,2016
305,2017-04-23,2017
305,2018-04-22,2018
305,2021-06-09,2021
305,2022-04-22,2022
306,2010-04-18,2010
306,2012-04-16,2012
307,2010-04-22,2010
307,2012-04-20,2012
308,2010-04-26,2010
308,2012-04-14,2012
308,2018-04-18,2018
308,2022-04-08,2022
308,2024-04-15,2024
309,2010-04-28,2010
309,2012-04-16,2012
309,2017-04-25,2017
309,2018-04-18,2018
309,2023-04-28,2023
310,2010-04-30,2010
310,2012-05-02,2012
311,2010-04-26,2010
311,2012-04-16,2012
312,2010-04-28,2010
312,2012-05-04,2012
313,2010-04-30,2010
314,2010-04-24,2010
314,2012-04-18,2012
315,2010-04-18,2010
315,2012-04-10,2012
316,2010-04-22,2010
316,2012-04-10,2012
317,2010-04-26,2010
317,2012-04-16,2012
318,2010-04-24,2010
318,2012-04-22,2012
320,2011-04-07,2011
320,2013-05-04,2013
321,2011-04-07,2011
321,2013-04-28,2013
321,2016-04-26,2016
321,2017-04-18,2017
321,2018-04-21,2018
321,2021-05-03,2021
321,2022-04-20,2022
321,2023-04-18,2023
322,2010-04-23,2010
322,2011-04-11,2011
322,2012-04-22,2012
322,2013-05-06,2013
322,2015-04-20,2015
322,2016-04-22,2016
322,2017-04-10,2017
322,2018-04-20,2018
322,2021-05-26,2021
322,2022-04-20,2022
322,2023-04-28,2023
322,2024-04-10,2024
323,2011-04-11,2011
323,2013-05-04,2013
323,2016-04-26,2016
323,2017-04-18,2017
323,2018-04-21,2018
323,2022-04-20,2022
323,2023-04-26,2023
324,2010-04-29,2010
324,2011-04-13,2011
324,2012-04-30,2012
324,2013-05-06,2013
324,2015-04-24,2015
324,2016-05-07,2016
324,2017-04-18,2017
324,2018-04-23,2018
324,2021-05-26,2021
324,2022-04-25,2022
324,2024-04-10,2024
325,2010-04-23,2010
325,2011-04-15,2011
325,2012-03-28,2012
325,2013-04-30,2013
325,2015-04-18,2015
325,2016-04-16,2016
325,2017-04-07,2017
325,2018-04-20,2018
325,2021-05-03,2021
325,2022-04-20,2022
325,2023-04-18,2023
326,2010-04-27,2010
326,2011-04-13,2011
326,2012-04-20,2012
326,2013-05-06,2013
326,2015-04-22,2015
326,2016-04-26,2016
326,2017-04-13,2017
326,2018-04-23,2018
326,2021-05-26,2021
326,2022-04-20,2022
326,2024-04-10,2024
327,2011-04-09,2011
328,2011-04-07,2011
328,2013-04-30,2013
328,2016-04-26,2016
328,2017-04-18,2017
328,2018-04-16,2018
328,2021-04-09,2021
328,2022-04-07,2022
328,2023-04-18,2023
328,2024-04-12,2024
329,2011-04-09,2011
329,2013-04-28,2013
329,2018-04-21,2018
329,2022-04-22,2022
329,2024-04-12,2024
331,2011-04-11,2011
331,2013-05-06,2013
332,2011-04-11,2011
332,2013-05-04,2013
332,2023-04-18,2023
332,2024-04-12,2024
333,2011-04-11,2011
333,2013-05-04,2013
334,2011-04-07,2011
334,2013-04-30,2013
334,2016-04-26,2016
334,2017-04-18,2017
334,2018-04-21,2018
334,2021-04-27,2021
334,2022-04-22,2022
334,2023-04-18,2023
334,2024-04-12,2024
335,2011-04-05,2011
335,2013-04-26,2013
336,2011-04-15,2011
336,2013-05-06,2013
337,2011-04-11,2011
337,2013-05-04,2013
337,2022-04-22,2022
337,2023-04-18,2023
337,2024-04-12,2024
338,2011-04-15,2011
338,2013-05-04,2013
340,2011-04-09,2011
340,2013-04-30,2013
341,2011-04-06,2011
341,2013-05-01,2013
341,2016-04-25,2016
341,2017-04-14,2017
341,2018-04-24,2018
341,2022-04-12,2022
341,2023-04-19,2023
341,2024-04-05,2024
342,2011-04-10,2011
342,2013-04-29,2013
343,2011-04-16,2011
343,2013-05-23,2013
344,2011-04-10,2011
344,2013-05-03,2013
345,2010-04-23,2010
345,2011-04-08,2011
345,2012-04-04,2012
345,2013-04-29,2013
345,2015-04-17,2015
345,2016-04-19,2016
345,2017-04-10,2017
346,2011-04-12,2011
346,2013-05-03,2013
346,2016-04-25,2016
346,2017-04-14,2017
346,2018-04-21,2018
346,2021-05-06,2021
346,2022-04-08,2022
346,2023-04-19,2023
346,2024-04-16,2024
347,2011-04-08,2011
347,2013-05-03,2013
348,2011-04-10,2011
348,2013-05-01,2013
349,2010-04-25,2010
349,2011-04-10,2011
349,2012-04-16,2012
349,2013-05-01,2013
349,2015-04-17,2015
349,2016-04-17,2016
349,2017-04-08,2017
349,2018-04-20,2018
349,2022-04-29,2022
349,2023-04-19,2023
349,2024-04-16,2024
350,2010-04-27,2010
350,2011-04-16,2011
350,2012-04-20,2012
350,2013-05-05,2013
350,2015-04-21,2015
350,2016-04-17,2016
350,2017-04-10,2017
350,2018-04-24,2018
351,2011-04-04,2011
351,2013-04-29,2013
352,2010-04-21,2010
352,2011-04-10,2011
352,2012-03-30,2012
352,2013-05-01,2013
352,2015-04-21,2015
352,2016-04-17,2016
352,2017-04-10,2017
352,2018-04-28,2018
352,2021-05-06,2021
352,2022-04-05,2022
352,2023-04-19,2023
352,2024-05-02,2024
353,2010-04-21,2010
353,2011-04-08,2011
353,2012-04-08,2012
353,2015-04-19,2015
353,2016-04-17,2016
353,2017-04-14,2017
353,2018-04-17,2018
353,2021-05-06,2021
353,2022-04-19,2022
353,2023-04-19,2023
353,2024-05-02,2024
354,2011-04-06,2011
355,2010-05-01,2010
355,2011-04-16,2011
355,2012-05-04,2012
355,2013-05-07,2013
355,2015-04-25,2015
355,2016-04-19,2016
355,2017-04-14,2017
355,2018-04-17,2018
355,2021-06-09,2021
356,2010-04-29,2010
356,2011-04-12,2011
356,2012-05-04,2012
356,2013-05-07,2013
356,2015-04-27,2015
356,2016-05-03,2016
356,2017-05-04,2017
356,2018-04-21,2018
356,2022-04-22,2022
357,2011-04-18,2011
357,2018-04-21,2018
357,2021-06-09,2021
357,2022-04-19,2022
358,2010-04-27,2010
358,2011-04-20,2011
358,2012-04-30,2012
358,2013-05-05,2013
358,2015-04-21,2015
358,2016-04-18,2016
358,2017-04-23,2017
358,2018-04-21,2018
358,2021-06-09,2021
358,2022-04-19,2022
359,2011-04-10,2011
359,2013-05-03,2013
359,2018-04-21,2018
359,2022-04-08,2022
359,2024-04-09,2024
360,2011-04-08,2011
360,2013-04-25,2013
360,2022-04-19,2022
360,2023-04-14,2023
360,2024-04-08,2024
361,2011-04-12,2011
361,2013-05-03,2013
361,2018-04-17,2018
361,2022-04-19,2022
361,2024-04-09,2024
362,2011-04-20,2011
362,2013-05-07,2013
363,2010-05-01,2010
363,2011-04-14,2011
363,2012-04-30,2012
363,2013-05-07,2013
363,2015-04-23,2015
363,2016-04-18,2016
363,2017-04-23,2017
363,2018-04-28,2018
363,2021-06-09,2021
363,2022-04-22,2022
363,2024-04-08,2024
364,2010-04-25,2010
364,2011-04-16,2011
364,2012-04-26,2012
364,2013-05-05,2013
364,2015-04-19,2015
364,2016-04-18,2016
364,2017-04-17,2017
364,2018-04-21,2018
364,2021-05-06,2021
364,2022-04-19,2022
364,2024-04-09,2024
365,2011-04-06,2011
365,2013-04-29,2013
365,2023-04-14,2023
366,2011-04-08,2011
366,2013-05-03,2013
366,2018-04-21,2018
366,2022-04-19,2022
366,2024-04-09,2024
367,2011-04-08,2011
367,2013-05-01,2013
368,2011-04-12,2011
368,2013-05-01,2013
369,2011-04-10,2011
369,2013-05-03,2013
369,2018-04-21,2018
369,2022-04-08,2022
370,2010-04-21,2010
370,2011-04-12,2011
370,2012-04-20,2012
370,2013-05-03,2013
370,2015-04-19,2015
370,2016-04-25,2016
370,2017-04-10,2017
370,2018-04-21,2018
370,2021-05-06,2021
370,2022-04-12,2022
370,2024-04-09,2024
371,2011-04-10,2011
371,2013-05-15,2013
372,2011-04-08,2011
372,2013-05-05,2013
372,2023-04-26,2023
372,2024-04-09,2024
373,2011-04-20,2011
373,2013-05-11,2013
374,2011-04-14,2011
374,2013-05-05,2013
374,2024-04-09,2024
375,2011-04-14,2011
375,2013-05-05,2013
376,2011-04-10,2011
376,2013-05-05,2013
376,2016-05-03,2016
376,2017-04-14,2017
376,2018-04-21,2018
376,2021-05-06,2021
376,2022-04-19,2022
376,2024-04-09,2024
379,2011-04-08,2011
379,2013-04-29,2013
379,2023-04-26,2023
379,2024-04-09,2024
380,2011-04-10,2011
380,2013-05-01,2013
380,2018-04-21,2018
380,2022-04-05,2022
380,2024-04-09,2024
381,2011-04-08,2011
381,2013-05-01,2013
381,2024-04-09,2024
383,2011-04-10,2011
383,2013-05-05,2013
383,2018-04-21,2018
383,2022-04-05,2022
383,2024-04-09,2024
385,2011-04-06,2011
385,2013-05-01,2013
386,2011-04-10,2011
386,2013-05-03,2013
387,2011-04-12,2011
387,2013-05-05,2013
387,2018-04-21,2018
387,2022-04-05,2022
387,2024-04-09,2024
388,2011-04-30,2011
389,2011-04-10,2011
389,2013-05-01,2013
389,2016-04-25,2016
389,2017-04-14,2017
389,2018-04-21,2018
389,2021-04-28,2021
389,2022-04-12,2022
389,2023-04-26,2023
389,2024-04-09,2024
390,2011-04-08,2011
390,2013-05-03,2013
391,2011-04-12,2011
391,2013-05-05,2013
392,2011-04-10,2011
392,2013-05-01,2013
393,2011-04-12,2011
393,2013-05-05,2013
394,2011-04-08,2011
394,2013-05-05,2013
394,2023-04-26,2023
394,2024-04-09,2024
395,2011-04-18,2011
395,2013-05-07,2013
396,2011-04-18,2011
396,2013-05-07,2013
396,2024-04-09,2024
397,2011-04-12,2011
397,2013-05-03,2013
398,2011-04-10,2011
398,2013-05-05,2013
399,2011-04-12,2011
399,2013-05-05,2013
400,2011-04-12,2011
400,2013-05-05,2013
400,2018-04-21,2018
400,2022-04-12,2022
401,2011-04-10,2011
401,2013-05-03,2013
401,2018-04-21,2018
401,2022-04-12,2022
401,2024-04-09,2024
402,2011-04-30,2011
403,2011-04-10,2011
403,2013-05-05,2013
404,2011-04-10,2011
404,2013-05-05,2013
404,2018-04-21,2018
404,2022-04-12,2022
404,2024-04-09,2024
405,2011-04-08,2011
405,2013-05-03,2013
406,2011-04-10,2011
406,2013-05-01,2013
407,2011-04-20,2011
407,2013-05-05,2013
408,2011-04-12,2011
408,2013-05-05,2013
409,2011-04-14,2011
409,2013-05-07,2013
410,2011-04-08,2011
410,2013-05-01,2013
410,2018-04-21,2018
410,2021-04-28,2021
410,2022-04-19,2022
410,2023-04-26,2023
411,2011-04-10,2011
414,2011-04-20,2011
415,2011-04-12,2011
415,2013-05-07,2013
416,2011-04-12,2011
416,2013-05-05,2013
417,2011-04-12,2011
417,2013-05-05,2013
417,2018-04-21,2018
417,2022-04-19,2022
417,2024-04-11,2024
418,2011-04-08,2011
418,2013-05-01,2013
418,2018-04-17,2018
418,2022-04-08,2022
419,2011-04-10,2011
419,2013-05-05,2013
419,2023-04-26,2023
419,2024-04-11,2024
420,2011-04-10,2011
420,2013-05-05,2013
420,2016-04-25,2016
420,2017-04-14,2017
420,2018-04-17,2018
420,2021-05-06,2021
420,2022-04-19,2022
420,2023-04-26,2023
420,2024-04-11,2024
421,2013-05-01,2013
422,2011-04-16,2011
422,2013-05-05,2013
423,2011-04-08,2011
423,2013-05-01,2013
424,2011-04-10,2011
424,2013-04-27,2013
424,2016-04-25,2016
424,2017-04-14,2017
424,2018-04-17,2018
424,2022-04-08,2022
424,2023-04-26,2023
424,2024-04-11,2024
425,2011-04-12,2011
426,2011-04-08,2011
426,2013-05-01,2013
427,2011-04-10,2011
427,2013-05-03,2013
427,2018-04-17,2018
427,2021-05-06,2021
427,2022-04-12,2022
427,2023-04-26,2023
427,2024-04-11,2024
428,2011-04-10,2011
428,2013-05-05,2013
429,2011-04-06,2011
429,2013-04-27,2013
430,2011-04-08,2011
430,2013-04-25,2013
431,2011-04-06,2011
431,2013-04-27,2013
431,2018-04-11,2018
431,2022-04-12,2022
431,2024-04-11,2024
432,2011-04-08,2011
432,2013-04-27,2013
433,2011-04-10,2011
433,2013-05-03,2013
433,2018-04-17,2018
433,2022-04-19,2022
433,2024-04-11,2024
434,2011-04-10,2011
434,2013-05-01,2013
434,2023-04-26,2023
434,2024-04-11,2024
435,2011-04-08,2011
435,2013-05-01,2013
435,2018-04-21,2018
435,2021-04-22,2021
435,2022-04-12,2022
435,2023-04-26,2023
436,2010-04-25,2010
436,2011-04-10,2011
436,2012-04-06,2012
436,2013-05-01,2013
436,2015-04-25,2015
436,2016-04-18,2016
436,2017-04-14,2017
436,2018-04-21,2018
436,2021-05-06,2021
436,2022-04-19,2022
436,2024-04-11,2024
437,2011-04-08,2011
437,2013-05-03,2013
438,2011-04-08,2011
438,2013-05-03,2013
439,2011-04-12,2011
439,2013-05-01,2013
439,2023-04-26,2023
440,2011-04-08,2011
440,2013-05-01,2013
440,2018-04-21,2018
440,2021-04-22,2021
440,2022-04-12,2022
440,2023-04-26,2023
440,2024-04-11,2024
441,2011-04-08,2011
441,2013-05-05,2013
441,2018-04-21,2018
441,2022-04-08,2022
441,2024-04-11,2024
442,2010-05-11,2010
442,2015-04-21,2015
443,2011-04-10,2011
443,2013-05-01,2013
444,2010-05-01,2010
444,2011-04-10,2011
444,2012-04-04,2012
444,2013-05-05,2013
444,2015-04-17,2015
444,2016-04-18,2016
444,2017-04-08,2017
444,2018-04-17,2018
444,2021-05-06,2021
444,2022-04-19,2022
444,2024-04-11,2024
445,2010-04-25,2010
445,2011-04-10,2011
445,2012-03-30,2012
445,2013-04-29,2013
445,2015-04-17,2015
445,2016-04-13,2016
445,2017-04-08,2017
445,2018-04-24,2018
445,2021-05-06,2021
445,2022-04-19,2022
445,2023-04-26,2023
445,2024-04-11,2024
446,2011-04-14,2011
446,2013-04-29,2013
447,2011-04-08,2011
447,2013-04-27,2013
447,2022-04-08,2022
447,2023-04-26,2023
447,2024-04-11,2024
452,2011-04-11,2011
452,2013-04-28,2013
453,2011-04-05,2011
453,2013-04-28,2013
453,2016-04-30,2016
453,2017-04-15,2017
453,2018-04-16,2018
454,2011-04-09,2011
454,2013-05-02,2013
454,2016-04-30,2016
454,2017-04-15,2017
454,2018-04-16,2018
455,2011-04-09,2011
455,2013-05-24,2013
458,2011-04-09,2011
458,2013-05-02,2013
460,2010-04-21,2010
460,2011-04-07,2011
460,2012-04-14,2012
460,2013-04-28,2013
460,2015-04-18,2015
460,2016-04-13,2016
460,2017-04-07,2017
460,2018-04-16,2018
461,2011-04-09,2011
461,2013-04-30,2013
462,2011-04-09,2011
462,2013-04-28,2013
464,2011-04-07,2011
464,2013-04-28,2013
465,2010-04-19,2010
465,2011-04-09,2011
465,2012-04-02,2012
465,2013-04-30,2013
465,2015-04-18,2015
465,2016-04-18,2016
465,2017-04-11,2017
465,2018-04-19,2018
466,2011-04-09,2011
466,2013-04-26,2013
467,2011-04-09,2011
467,2013-05-02,2013
468,2010-04-27,2010
468,2011-04-11,2011
468,2012-04-18,2012
468,2013-05-06,2013
468,2015-04-26,2015
468,2016-05-08,2016
468,2017-04-27,2017
468,2018-04-19,2018
469,2010-04-29,2010
469,2012-04-30,2012
469,2015-04-20,2015
470,2011-04-11,2011
470,2013-04-30,2013
470,2016-04-30,2016
470,2018-04-16,2018
471,2011-04-11,2011
471,2013-04-28,2013
471,2016-04-26,2016
471,2017-04-15,2017
472,2011-04-17,2011
472,2013-05-08,2013
473,2010-04-19,2010
473,2011-04-09,2011
473,2012-04-14,2012
473,2013-04-30,2013
473,2015-04-24,2015
473,2016-04-18,2016
473,2017-04-18,2017
473,2018-04-23,2018
474,2013-05-02,2013
475,2011-04-11,2011
475,2013-05-02,2013
476,2010-04-19,2010
476,2011-04-07,2011
476,2012-04-02,2012
476,2013-04-30,2013
476,2015-04-13,2015
476,2016-04-13,2016
476,2017-04-07,2017
476,2018-04-19,2018
477,2010-04-19,2010
477,2011-04-09,2011
477,2015-04-13,2015
477,2016-04-13,2016
477,2017-04-13,2017
477,2018-04-23,2018
479,2011-04-13,2011
479,2013-05-06,2013
480,2011-04-07,2011
480,2013-04-30,2013
480,2016-04-26,2016
480,2018-04-19,2018
481,2011-04-07,2011
481,2013-05-02,2013
481,2016-04-28,2016
481,2017-04-15,2017
481,2018-04-16,2018
482,2011-04-07,2011
482,2013-05-04,2013
482,2016-04-28,2016
482,2017-04-15,2017
482,2018-04-16,2018
483,2011-04-07,2011
483,2013-05-02,2013
483,2016-04-28,2016
483,2017-04-15,2017
483,2018-04-16,2018
484,2011-04-21,2011
484,2013-05-08,2013
485,2011-04-07,2011
485,2013-04-30,2013
485,2016-05-04,2016
485,2017-04-15,2017
485,2018-04-19,2018
487,2011-04-09,2011
487,2013-04-26,2013
488,2011-04-09,2011
488,2013-04-26,2013
489,2011-04-15,2011
489,2013-04-30,2013
490,2011-04-09,2011
491,2011-04-09,2011
491,2013-04-28,2013
492,2011-04-19,2011
492,2013-05-06,2013
493,2016-04-30,2016
493,2017-04-15,2017
493,2018-04-23,2018
495,2011-04-15,2011
495,2013-05-08,2013
497,2011-04-05,2011
497,2013-04-26,2013
498,2011-04-09,2011
498,2013-05-02,2013
499,2011-04-09,2011
499,2013-04-30,2013
500,2011-04-09,2011
500,2013-04-30,2013
501,2011-04-07,2011
501,2013-04-26,2013
503,2011-04-07,2011
503,2013-05-08,2013
505,2011-04-09,2011
505,2013-05-02,2013
506,2011-04-09,2011
506,2013-04-30,2013
508,2011-04-09,2011
508,2013-04-28,2013
509,2011-04-05,2011
509,2013-04-28,2013
510,2011-04-09,2011
510,2013-04-30,2013
510,2016-04-26,2016
510,2017-04-15,2017
510,2018-04-19,2018
511,2011-04-07,2011
511,2013-04-30,2013
511,2016-04-30,2016
511,2017-04-15,2017
511,2018-04-19,2018
512,2011-04-07,2011
512,2013-04-28,2013
513,2011-04-13,2011
514,2011-04-09,2011
514,2013-04-30,2013
514,2016-04-26,2016
514,2017-04-15,2017
514,2018-04-19,2018
515,2011-04-09,2011
515,2013-04-26,2013
515,2016-04-26,2016
515,2017-04-15,2017
515,2018-04-19,2018
516,2011-04-07,2011
516,2013-04-26,2013
517,2011-04-13,2011
517,2013-05-06,2013
518,2011-04-15,2011
518,2013-04-30,2013
519,2011-04-09,2011
519,2013-05-02,2013
520,2011-04-05,2011
520,2013-04-28,2013
520,2016-04-26,2016
520,2017-04-15,2017
520,2018-04-16,2018
520,2021-04-21,2021
520,2022-04-04,2022
520,2023-04-18,2023
520,2024-04-12,2024
521,2011-04-05,2011
521,2013-04-26,2013
522,2011-04-09,2011
522,2013-04-28,2013
522,2022-04-04,2022
522,2023-04-18,2023
522,2024-04-12,2024
523,2011-04-07,2011
523,2013-04-28,2013
523,2024-05-02,2024
524,2011-04-07,2011
524,2013-04-28,2013
524,2022-05-31,2022
525,2011-04-09,2011
525,2013-04-28,2013
525,2016-04-26,2016
525,2017-04-15,2017
525,2018-04-16,2018
525,2022-04-07,2022
525,2023-04-18,2023
525,2024-04-12,2024
526,2011-04-13,2011
526,2013-05-02,2013
527,2011-04-07,2011
527,2013-04-28,2013
528,2011-04-09,2011
528,2013-04-30,2013
529,2011-04-11,2011
529,2013-05-06,2013
530,2011-04-09,2011
530,2013-04-30,2013
531,2011-04-07,2011
531,2013-05-04,2013
531,2016-04-26,2016
531,2017-04-15,2017
531,2018-04-19,2018
532,2011-04-15,2011
532,2013-05-06,2013
533,2011-04-11,2011
533,2013-05-08,2013
534,2011-04-09,2011
534,2013-05-02,2013
535,2011-04-09,2011
535,2013-05-02,2013
535,2022-04-25,2022
535,2024-04-12,2024
536,2011-04-07,2011
536,2013-04-26,2013
536,2016-04-26,2016
536,2017-04-15,2017
536,2018-04-23,2018
536,2021-04-21,2021
536,2022-04-04,2022
536,2023-04-18,2023
536,2024-04-12,2024
537,2011-04-15,2011
537,2013-05-08,2013
538,2011-04-17,2011
538,2013-05-06,2013
539,2011-04-15,2011
539,2013-05-04,2013
540,2011-04-09,2011
540,2013-05-08,2013
541,2011-04-13,2011
541,2013-04-30,2013
541,2016-04-26,2016
541,2017-04-15,2017
541,2018-04-23,2018
541,2021-04-27,2021
541,2022-04-25,2022
541,2023-04-18,2023
541,2024-04-12,2024
542,2011-04-13,2011
542,2013-05-06,2013
543,2011-04-05,2011
543,2013-04-28,2013
544,2011-04-15,2011
544,2013-05-06,2013
545,2011-04-15,2011
545,2013-05-08,2013
546,2011-04-19,2011
546,2013-05-08,2013
546,2016-05-04,2016
546,2017-04-22,2017
546,2018-04-24,2018
546,2022-04-25,2022
547,2011-04-15,2011
547,2013-05-08,2013
547,2018-04-24,2018
547,2021-06-08,2021
547,2022-04-25,2022
548,2011-04-19,2011
548,2013-05-06,2013
548,2022-05-31,2022
549,2010-05-03,2010
549,2011-04-17,2011
549,2012-05-12,2012
549,2013-05-08,2013
549,2015-04-26,2015
549,2016-04-26,2016
549,2017-04-25,2017
549,2018-04-19,2018
549,2021-05-20,2021
549,2022-04-07,2022
549,2024-04-12,2024
550,2011-04-15,2011
550,2013-05-02,2013
550,2024-04-12,2024
551,2011-04-11,2011
551,2013-05-02,2013
551,2016-04-30,2016
551,2017-04-15,2017
551,2018-04-19,2018
551,2021-04-27,2021
551,2022-04-07,2022
551,2023-04-26,2023
551,2024-04-12,2024
552,2011-04-11,2011
552,2013-05-02,2013
554,2011-04-15,2011
554,2013-05-08,2013
555,2011-04-15,2011
555,2013-05-08,2013
555,2024-04-12,2024
556,2011-04-19,2011
556,2013-05-06,2013
557,2011-04-25,2011
557,2013-05-06,2013
558,2011-04-09,2011
558,2013-05-04,2013
559,2010-04-27,2010
559,2011-04-09,2011
559,2012-04-20,2012
559,2013-05-04,2013
559,2015-04-18,2015
559,2016-04-13,2016
559,2017-04-11,2017
559,2018-04-19,2018
559,2021-04-27,2021
559,2022-04-22,2022
