"TreeID","date","Year","Record","Air_Temp","Grass_Temp_Smp","Soil_Temp_2in","Soil_Temp_4in","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Grass_Temp_Min","Rain_mm_Tot","Month","April_Days"
24,2024-04-17,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,16
25,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
25,2012-04-17,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,16
26,2007-04-14,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
26,2008-04-24,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
26,2009-04-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
26,2010-04-21,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,20
26,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
26,2012-04-22,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,21
26,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
26,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
26,2016-04-20,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,19
26,2017-04-10,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,9
26,2018-04-19,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,18
27,2007-04-12,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
27,2008-04-26,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
27,2009-04-14,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
27,2010-04-21,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,20
27,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
27,2012-04-20,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,19
27,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
27,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
27,2016-04-17,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,16
27,2017-04-07,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,6
27,2018-04-19,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,18
28,2007-04-12,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
28,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
28,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
28,2010-04-27,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,26
28,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
28,2012-04-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,9
28,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
28,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
28,2016-04-14,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,13
28,2017-04-10,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,9
28,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
28,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
28,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
28,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
28,2024-04-10,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,9
29,2007-04-06,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
29,2008-04-07,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
29,2009-04-06,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
29,2010-04-13,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,12
29,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
29,2012-04-02,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,1
29,2013-04-24,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,23
29,2015-04-15,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,14
29,2016-04-14,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,13
29,2017-04-06,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,5
29,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
29,2021-04-15,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,14
29,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
29,2023-04-18,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,17
29,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
30,2007-04-06,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
30,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
30,2012-04-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,9
30,2013-04-26,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,25
30,2015-04-15,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,14
30,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
30,2017-04-06,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,5
30,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
30,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
30,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
30,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
30,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
31,2007-04-14,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
31,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
31,2009-04-20,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
31,2010-04-29,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,28
31,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
31,2012-04-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,9
31,2013-05-06,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,35
31,2015-04-24,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,23
31,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
31,2017-04-11,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,10
31,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
31,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
31,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
31,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
32,2007-04-12,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
32,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
32,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
32,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
32,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
32,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
32,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
32,2024-04-10,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,9
33,2007-04-14,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
33,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
33,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
33,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
33,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
33,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
33,2023-04-18,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,17
33,2024-04-10,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,9
34,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
34,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
34,2009-04-16,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
34,2010-05-01,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,30
35,2007-04-06,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
35,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
35,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
36,2007-04-06,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
36,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
36,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
37,2007-04-06,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
37,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
37,2013-04-26,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,25
38,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
38,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
38,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
39,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
39,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
39,2013-04-26,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,25
39,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
39,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
39,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
39,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
39,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
40,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
40,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
40,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
41,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
41,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
41,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
41,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
41,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
41,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
41,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
41,2024-04-08,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,7
42,2007-04-08,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
42,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
42,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
42,2016-04-25,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,24
42,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
42,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
42,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
42,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
42,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
42,2024-04-08,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,7
43,2007-04-08,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
43,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
43,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
44,2007-04-14,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
44,2011-04-17,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,16
44,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
44,2016-05-07,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,36
44,2017-04-15,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,14
44,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
44,2021-05-26,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,55
44,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
44,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
44,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
45,2007-04-20,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
45,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
45,2013-05-10,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,39
45,2018-04-26,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,25
45,2022-04-25,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,24
45,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
46,2007-04-12,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
46,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
46,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
46,2010-04-25,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,24
46,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
46,2012-04-26,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,25
46,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
46,2015-04-22,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,21
46,2016-05-03,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,32
46,2017-04-11,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,10
46,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
46,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
46,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
46,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
46,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
47,2007-04-20,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
47,2008-04-25,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
47,2009-04-18,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
47,2010-04-27,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,26
47,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
47,2012-04-30,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,29
47,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
47,2015-04-19,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,18
47,2016-05-03,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,32
47,2017-04-15,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,14
47,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
47,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
47,2022-04-22,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,21
47,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
47,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
48,2007-04-16,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
48,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
48,2013-05-12,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,41
49,2007-04-20,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
49,2008-04-27,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
49,2009-04-26,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
49,2010-05-01,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,30
49,2011-04-17,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,16
49,2012-05-08,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,37
49,2013-05-12,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,41
49,2015-04-19,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,18
49,2016-05-07,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,36
49,2017-04-25,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,24
49,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
49,2021-06-08,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,68
49,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
49,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
49,2024-04-08,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,7
50,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
50,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
50,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
51,2007-04-06,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
51,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
51,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
51,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
51,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
51,2024-04-08,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,7
52,2007-04-16,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
52,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
53,2007-04-12,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
53,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
53,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
53,2016-04-25,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,24
53,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
53,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
53,2021-04-08,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,7
53,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
53,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
53,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
54,2007-04-20,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
54,2011-04-21,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,20
54,2013-05-12,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,41
55,2007-04-14,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
55,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
55,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
55,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
56,2007-04-12,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
56,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
56,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
57,2007-04-02,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
57,2011-04-05,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,4
57,2013-04-26,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,25
58,2007-04-02,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
58,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
58,2013-04-26,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,25
59,2007-04-10,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
59,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
59,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
60,2007-04-08,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
60,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
60,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
61,2007-04-06,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
61,2008-04-05,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
61,2009-04-12,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
61,2010-04-23,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,22
61,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
61,2012-04-10,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,9
61,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
61,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
